edge_type,src_id,src_name,dst_id,dst_name,src_group,dst_group,same_group,relationship,status,amount_wan,prior_actual_wan,category_text,period,issuer_id,announcement_date,source_doc,source_page,evidence_text,src_matched_by,dst_matched_by,src_scope,dst_scope
supply,N_汇丰工业制品,汇丰工业制品,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,12000.0,447331.45,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"汇丰工业制品 447,331.45 12,000",relationship,exact,self,self
supply,N_润源环境,润源环境,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,305000.0,261566.87,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"润源环境 261,566.87 305,000",relationship,exact,self,self
supply,E_JISCO_GROUP,酒钢集团,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,parent_or_controlling_shareholder,estimate,122000.0,118013.35,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"酒钢集团 118,013.35 122,000",exact,exact,self,self
supply,N_酒钢物流,酒钢物流,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,300000.0,292637.8,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"酒钢物流 292,637.80 300,000",group_token,exact,self,self
supply,N_聚东房地产,聚东房地产,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,2000.0,293563.02,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"聚东房地产 293,563.02 2,000",relationship,exact,self,self
supply,N_西部重工,西部重工,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,20000.0,83657.48,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"西部重工 83,657.48 20,000",relationship,exact,self,self
supply,N_华昌源,华昌源,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,45000.0,41748.45,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"华昌源 41,748.45 45,000",relationship,exact,self,self
supply,N_上海嘉鑫,上海嘉鑫,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,45000.0,43750.46,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"上海嘉鑫 43,750.46 45,000",relationship,exact,self,self
supply,N_工程技术公司,工程技术公司,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,65000.0,60697.6,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"工程技术公司 60,697.60 65,000",relationship,exact,self,self
supply,N_嘉利兴,嘉利兴,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,110000.0,101435.4,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"嘉利兴 101,435.40 110,000",relationship,exact,self,self
supply,N_宏晟电热,宏晟电热,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,250000.0,215281.59,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"宏晟电热 215,281.59 250,000",relationship,exact,self,self
supply,N_上海峪鑫,上海峪鑫,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,20000.0,18013.97,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"上海峪鑫 18,013.97 20,000",relationship,exact,self,self
supply,N_紫玉酒店,紫玉酒店,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,10000.0,9766.47,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"紫玉酒店 9,766.47 10,000",relationship,exact,self,self
supply,N_宏大民爆,宏大民爆,600307,甘肃酒钢集团宏兴钢铁股份有限公司,,G_JISCO,0,associate_or_joint_venture,estimate,2800.0,2574.4,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,1,"宏大民爆 2,574.40 2,800",unresolved,exact,self,self
supply,N_东兴铝业,东兴铝业,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,2000.0,1556.34,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"东兴铝业 1,556.34 2,000",relationship,exact,self,self
supply,N_吉安保险,吉安保险,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,3000.0,2331.04,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"吉安保险 2,331.04 3,000",relationship,exact,self,self
supply,N_宏基检测,宏基检测,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,1500.0,1295.21,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"宏基检测 1,295.21 1,500",relationship,exact,self,self
supply,N_宏源实业,宏源实业,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,750.0,705.38,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,宏源实业 705.38 750,relationship,exact,self,self
supply,N_酒钢医院,酒钢医院,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,2000.0,1196.33,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"酒钢医院 1,196.33 2,000",group_token,exact,self,self
supply,N_天工矿业,天工矿业,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,3000.0,1326.85,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"天工矿业 1,326.85 3,000",relationship,exact,self,self
supply,N_中天置业,中天置业,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,100.0,49.33,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,中天置业 49.33 100,relationship,exact,self,self
supply,N_宏汇能源,宏汇能源,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,500.0,157.98,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,宏汇能源 157.98 500,relationship,exact,self,self
supply,N_钢铁技术学院,钢铁技术学院,600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,G_JISCO,1,sister_company,estimate,150.0,,采购,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,钢铁技术学院 150,relationship,exact,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_汇丰工业制品,汇丰工业制品,G_JISCO,G_JISCO,1,sister_company,estimate,19497.0,454945.18,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"汇丰工业制品 454,945.18 19,497",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_聚东房地产,聚东房地产,G_JISCO,G_JISCO,1,sister_company,estimate,20000.0,297990.82,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"聚东房地产 297,990.82 20,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_西部重工,西部重工,G_JISCO,G_JISCO,1,sister_company,estimate,25000.0,83115.55,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"西部重工 83,115.55 25,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,E_JISCO_GROUP,酒钢集团,G_JISCO,G_JISCO,1,parent_or_controlling_shareholder,estimate,120000.0,113501.2,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"酒钢集团 113,501.20 120,000",exact,exact,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_华昌源,华昌源,G_JISCO,G_JISCO,1,sister_company,estimate,20000.0,10977.52,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"华昌源 10,977.52 20,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_宏晟电热,宏晟电热,G_JISCO,G_JISCO,1,sister_company,estimate,20000.0,17862.61,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"宏晟电热 17,862.61 20,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_酒钢物流,酒钢物流,G_JISCO,G_JISCO,1,sister_company,estimate,25000.0,19113.5,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"酒钢物流 19,113.50 25,000",exact,group_token,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_工程技术公司,工程技术公司,G_JISCO,G_JISCO,1,sister_company,estimate,5000.0,2615.28,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"工程技术公司 2,615.28 5,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_嘉利兴,嘉利兴,G_JISCO,G_JISCO,1,sister_company,estimate,10000.0,4856.98,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"嘉利兴 4,856.98 10,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_东兴铝业,东兴铝业,G_JISCO,G_JISCO,1,sister_company,estimate,10000.0,8250.61,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"东兴铝业 8,250.61 10,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_润源环境,润源环境,G_JISCO,G_JISCO,1,sister_company,estimate,13000.0,9181.56,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,"润源环境 9,181.56 13,000",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_宏基检测,宏基检测,G_JISCO,G_JISCO,1,sister_company,estimate,350.0,327.14,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,宏基检测 327.14 350,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_酒钢医院,酒钢医院,G_JISCO,G_JISCO,1,sister_company,estimate,50.0,22.99,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,酒钢医院 22.99 50,exact,group_token,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_紫玉酒店,紫玉酒店,G_JISCO,G_JISCO,1,sister_company,estimate,30.0,25.33,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,2,紫玉酒店 25.33 30,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_宏汇能源,宏汇能源,G_JISCO,G_JISCO,1,sister_company,estimate,1200.0,80.95,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,"宏汇能源 80.95 1,200",exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_吉安保险,吉安保险,G_JISCO,G_JISCO,1,sister_company,estimate,5.0,3.03,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,吉安保险 3.03 5,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_宏源实业,宏源实业,G_JISCO,G_JISCO,1,sister_company,estimate,1.0,0.99,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,宏源实业 0.99 1,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_中天置业,中天置业,G_JISCO,G_JISCO,1,sister_company,estimate,1.0,0.02,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,中天置业 0.02 1,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_天工矿业,天工矿业,G_JISCO,G_JISCO,1,sister_company,estimate,50.0,11.48,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,天工矿业 11.48 50,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_钢铁技术学院,钢铁技术学院,G_JISCO,G_JISCO,1,sister_company,estimate,50.0,32.52,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,钢铁技术学院 32.52 50,exact,relationship,self,self
supply,600307,甘肃酒钢集团宏兴钢铁股份有限公司,N_敦煌种业,敦煌种业,G_JISCO,G_JISCO,1,sister_company,estimate,1.0,0.04,销售,2026,600307,2026-04-23,data/gold/related_test/related_test_004_600307_annual_estimate.json,3,敦煌种业 0.04 1,exact,relationship,self,self
